id,neighbourhood,room_type,price,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
13064913,Fort Greene,Entire home/apt,100,13,0.35,1,0
13065032,Sunnyside,Entire home/apt,120,3,0.08,1,0
13065347,Cypress Hills,Private room,42,12,0.96,2,207
13065356,West Village,Entire home/apt,145,100,2.62,1,0
13065655,Astoria,Entire home/apt,110,0,,1,0
13065949,East Village,Private room,99,2,0.05,1,0
13066577,Greenpoint,Entire home/apt,129,87,2.33,4,124
13067176,West Village,Entire home/apt,186,197,5.24,3,209
13070577,Williamsburg,Entire home/apt,350,2,0.14,1,78
13072490,Greenpoint,Entire home/apt,165,8,0.22,1,0
13073569,Tribeca,Entire home/apt,210,1,0.43,87,329
13073701,Corona,Entire home/apt,119,37,1.01,6,336
13075158,Civic Center,Private room,75,17,0.48,1,38
13075169,Upper East Side,Entire home/apt,400,4,0.33,1,31
13076592,Bedford-Stuyvesant,Private room,60,59,1.56,1,6
13076852,Bedford-Stuyvesant,Private room,140,8,0.21,1,89
13076887,Midtown,Entire home/apt,190,0,,1,0
13077215,Gramercy,Entire home/apt,245,1,0.12,87,236
13077301,Tribeca,Entire home/apt,245,1,0.07,87,262
13077317,Midtown,Entire home/apt,192,0,,87,334
13077370,Elmhurst,Entire home/apt,89,146,3.85,6,252
13077988,Midtown,Entire home/apt,219,0,,87,343
13078166,Chelsea,Entire home/apt,179,0,,87,273
13078201,Financial District,Entire home/apt,199,0,,87,344
13079614,Financial District,Entire home/apt,238,0,,87,365
13079618,Fort Greene,Entire home/apt,140,2,0.05,1,0
13080002,Bedford-Stuyvesant,Private room,37,1,0.03,1,0
13080685,Kips Bay,Shared room,49,23,0.61,2,0
13081306,Hell's Kitchen,Entire home/apt,115,6,0.17,31,331
13082571,Crown Heights,Private room,69,132,3.46,3,365
13082588,Upper East Side,Entire home/apt,100,2,0.05,1,0
13082600,Midtown,Entire home/apt,300,38,1.01,1,361
13082957,Corona,Private room,52,45,1.27,1,57
13083020,Bedford-Stuyvesant,Private room,50,4,0.11,1,0
13083030,Inwood,Entire home/apt,100,0,,1,0
13083221,Prospect-Lefferts Gardens,Private room,55,0,,1,0
13083638,Greenpoint,Entire home/apt,199,8,0.25,1,0
13083988,Greenpoint,Private room,90,2,0.05,1,47
13084004,Flatbush,Entire home/apt,65,13,0.35,1,0
13084019,Midtown,Entire home/apt,400,103,2.7,1,344
13084346,Park Slope,Entire home/apt,65,1,0.03,1,0
13090558,Sunnyside,Entire home/apt,71,7,1.96,1,0
13091309,Theater District,Entire home/apt,199,1,0.03,87,328
13091684,Midtown,Entire home/apt,163,4,0.17,14,332
13091737,Nolita,Entire home/apt,126,11,0.29,1,0
13092405,Midtown,Entire home/apt,150,136,3.71,1,248
13092482,Hell's Kitchen,Entire home/apt,199,1,0.03,121,365
13092522,Crown Heights,Private room,51,1,0.03,1,0
13092604,Theater District,Entire home/apt,256,0,,87,340
13093161,Chelsea,Entire home/apt,289,2,0.08,87,339
13093381,Chelsea,Entire home/apt,219,1,0.04,87,340
13093642,Hell's Kitchen,Entire home/apt,239,0,,1,365
13094020,Boerum Hill,Entire home/apt,125,1,0.03,1,0
13094250,Carroll Gardens,Private room,90,5,0.13,1,0
13094329,Upper West Side,Entire home/apt,150,4,0.11,1,0
13094690,Bushwick,Private room,40,1,0.04,1,0
13096146,Crown Heights,Entire home/apt,120,7,0.18,1,0
13097050,East Harlem,Private room,200,0,,1,0
13098452,Washington Heights,Entire home/apt,126,17,0.47,1,0
13098627,Hell's Kitchen,Entire home/apt,200,3,0.12,31,341
13098701,South Ozone Park,Entire home/apt,195,239,6.31,4,256
13098705,Harlem,Entire home/apt,175,34,0.98,1,75
13098805,Upper East Side,Entire home/apt,159,0,,1,0
13099377,Harlem,Private room,130,3,0.1,1,0
13099447,Hell's Kitchen,Entire home/apt,170,112,2.97,1,262
13099742,South Slope,Private room,60,1,0.03,1,0
13100152,Astoria,Entire home/apt,110,1,0.03,1,0
13100277,Woodside,Private room,70,9,0.29,2,138
13100305,Crown Heights,Entire home/apt,105,7,0.18,1,32
13100373,Gramercy,Private room,100,0,,1,0
13100726,East Harlem,Entire home/apt,140,28,0.74,1,170
13101260,East Village,Entire home/apt,175,3,0.08,1,0
13101616,Upper East Side,Entire home/apt,198,0,,49,331
13101855,Flatlands,Entire home/apt,90,125,3.3,1,302
13102116,Fort Greene,Entire home/apt,128,1,0.03,1,0
13102409,Financial District,Entire home/apt,110,5,0.13,1,0
13105778,Long Island City,Entire home/apt,99,16,0.44,1,0
13107627,Manhattan Beach,Private room,125,21,0.56,1,311
13108073,Upper East Side,Entire home/apt,160,0,,49,364
13108191,Chelsea,Entire home/apt,270,0,,87,350
13108192,Chelsea,Entire home/apt,205,2,0.06,87,0
13108345,Chelsea,Entire home/apt,205,0,,87,357
13108573,Chelsea,Entire home/apt,230,1,0.03,87,350
13109268,Bushwick,Private room,40,3,0.08,1,0
13109326,Park Slope,Entire home/apt,700,0,,1,0
13109817,Bedford-Stuyvesant,Private room,69,0,,1,365
13109933,Downtown Brooklyn,Entire home/apt,225,36,1.01,1,53
13109949,Bedford-Stuyvesant,Private room,50,2,0.05,1,0
13111578,Bedford-Stuyvesant,Private room,45,7,0.19,1,0
13112297,Greenwich Village,Entire home/apt,159,4,0.14,91,281
13112311,Battery Park City,Entire home/apt,250,0,,12,280
13112601,Bedford-Stuyvesant,Private room,43,0,,1,220
13112855,Gramercy,Entire home/apt,180,1,0.04,96,281
13112895,Sunset Park,Entire home/apt,225,130,3.48,2,306
13113038,Harlem,Entire home/apt,190,0,,1,0
13113202,Elmhurst,Private room,49,65,1.7,6,355
13113422,Upper West Side,Entire home/apt,294,0,,1,0
13113626,Midtown,Entire home/apt,559,2,0.17,1,0
13113906,Park Slope,Private room,109,68,1.97,1,213
13114019,Chelsea,Entire home/apt,250,18,0.49,1,0
13114072,Midtown,Entire home/apt,269,1,0.13,87,364
13114237,Greenpoint,Private room,81,131,3.5,2,120
13114437,Flatbush,Private room,53,2,0.05,3,0
13114443,East Village,Entire home/apt,206,1,0.03,1,0
13114542,Harlem,Private room,40,1,0.03,1,0
13115616,Ditmars Steinway,Entire home/apt,130,0,,1,0
13115864,Chelsea,Entire home/apt,105,6,0.16,1,0
13116397,East Village,Private room,75,8,0.21,1,0
13116481,Prospect Heights,Entire home/apt,499,7,0.2,1,25
13117094,East Harlem,Entire home/apt,165,49,1.37,1,64
13117160,Washington Heights,Private room,55,2,0.08,3,3
13117282,Claremont Village,Entire home/apt,57,11,0.31,7,68
13117480,Prospect Heights,Entire home/apt,201,66,1.78,2,159
13121809,Williamsburg,Entire home/apt,80,2,0.05,2,0
13122135,Greenpoint,Private room,80,4,0.24,1,0
13122318,Bushwick,Entire home/apt,59,177,4.74,1,3
13122932,East Village,Entire home/apt,250,0,,1,174
13123232,Hell's Kitchen,Private room,200,1,0.03,1,0
13123883,Financial District,Shared room,100,0,,1,0
13124637,Upper West Side,Private room,60,23,0.62,1,0
13124724,Bedford-Stuyvesant,Entire home/apt,150,1,0.08,1,0
13125150,West Village,Entire home/apt,215,0,,87,365
13125243,Jamaica,Private room,40,14,0.42,2,335
13125552,Williamsburg,Entire home/apt,175,102,2.68,1,284
13126457,Long Island City,Entire home/apt,151,87,2.3,1,17
13126582,Hell's Kitchen,Entire home/apt,250,52,1.4,1,0
13127582,Ditmars Steinway,Private room,100,1,0.03,1,0
13127711,Harlem,Entire home/apt,200,0,,1,178
13128747,Bedford-Stuyvesant,Entire home/apt,120,5,0.13,2,0
13128861,Clinton Hill,Entire home/apt,100,64,1.69,1,15
13128992,Upper East Side,Entire home/apt,135,0,,1,0
13129120,East Harlem,Private room,80,29,1.96,1,3
13129533,Harlem,Private room,60,63,1.74,2,0
13129607,East Village,Entire home/apt,123,7,0.2,1,0
13129664,Williamsburg,Entire home/apt,189,6,0.16,1,0
13130036,Upper East Side,Entire home/apt,235,8,0.23,1,12
13130313,Hell's Kitchen,Entire home/apt,90,11,0.33,31,223
13130332,Williamsburg,Private room,85,42,1.14,1,0
13130565,Crown Heights,Private room,40,119,3.16,2,3
13130744,Williamsbridge,Entire home/apt,67,205,5.39,1,140
13134161,Gowanus,Private room,63,2,0.05,1,0
13135097,Williamsburg,Entire home/apt,150,6,0.16,1,0
13135589,Fort Hamilton,Private room,70,8,0.59,1,0
13135822,Hell's Kitchen,Private room,75,146,3.89,3,73
13135904,Hell's Kitchen,Entire home/apt,99,19,0.54,1,2
13136376,East Harlem,Entire home/apt,199,30,0.8,1,30
13136536,Edgemere,Private room,195,0,,1,0
13136912,Brighton Beach,Entire home/apt,67,1,0.03,1,0
13137538,Sunnyside,Private room,71,40,1.06,1,286
13137970,Bushwick,Private room,35,7,0.22,1,0
13139462,East Flatbush,Private room,100,30,0.8,2,342
13139565,Greenpoint,Private room,158,0,,1,0
13139850,Bushwick,Private room,30,0,,1,0
13140220,Upper East Side,Entire home/apt,138,95,2.54,2,215
13140940,Bushwick,Private room,52,97,2.55,2,115
13141460,Astoria,Private room,120,1,0.03,1,0
13142258,Woodside,Entire home/apt,125,156,4.13,1,263
13145377,West Village,Entire home/apt,119,1,0.03,1,0
13148370,Fort Greene,Entire home/apt,225,11,0.3,1,0
13149690,Harlem,Private room,75,107,2.86,1,279
13150529,Bushwick,Private room,60,0,,1,0
13151072,Hell's Kitchen,Entire home/apt,70,112,2.97,1,11
13151075,Astoria,Private room,50,0,,1,0
13152876,Williamsburg,Private room,45,1,0.03,1,0
13152955,Greenwich Village,Entire home/apt,600,24,0.63,1,336
13153265,Park Slope,Entire home/apt,175,31,0.86,1,254
13153395,Crown Heights,Entire home/apt,150,141,3.79,1,299
13153768,Fort Greene,Private room,76,23,0.62,2,177
13153856,Williamsburg,Entire home/apt,200,6,0.16,1,0
13153886,Bedford-Stuyvesant,Entire home/apt,170,72,2,1,255
13154343,Hell's Kitchen,Entire home/apt,225,32,0.85,1,44
13155196,Fort Greene,Private room,50,2,0.05,1,0
13155269,Park Slope,Entire home/apt,150,42,1.11,1,117
13155478,Upper East Side,Private room,100,2,0.05,1,0
13156126,Upper West Side,Entire home/apt,202,8,0.3,12,147
13156351,Upper West Side,Private room,60,2,0.05,2,0
13156625,Prospect Heights,Entire home/apt,99,6,0.16,1,0
13156842,Woodhaven,Private room,38,170,4.49,4,192
13156881,Harlem,Private room,70,58,1.55,2,0
13156982,Greenpoint,Entire home/apt,117,17,0.47,1,0
13156998,Midtown,Entire home/apt,200,0,,2,0
13157014,Brighton Beach,Entire home/apt,99,0,,1,0
13157147,Bedford-Stuyvesant,Private room,75,37,1.53,1,329
13157343,Inwood,Entire home/apt,105,7,0.19,1,0
13162066,Chelsea,Entire home/apt,130,63,1.68,1,34
13162150,Woodside,Private room,80,0,,1,0
13163474,Upper West Side,Entire home/apt,100,2,0.09,1,83
13163670,Crown Heights,Entire home/apt,195,0,,1,0
13164204,Bushwick,Private room,115,0,,1,0
13164373,Washington Heights,Entire home/apt,175,0,,1,0
13164444,Williamsburg,Entire home/apt,269,1,0.03,1,0
13164658,Tribeca,Entire home/apt,325,6,0.18,1,333
13164770,Bushwick,Private room,40,0,,1,0
13165250,Inwood,Entire home/apt,80,2,0.06,1,0
13165301,Forest Hills,Entire home/apt,509,7,0.2,2,264
13165500,Williamsburg,Entire home/apt,200,1,0.03,1,0
13166383,West Village,Entire home/apt,278,0,,87,350
13166495,East Village,Entire home/apt,195,7,0.19,1,0
13167017,Gramercy,Entire home/apt,225,1,0.04,87,249
13167453,Jackson Heights,Shared room,35,120,3.18,4,340
13167611,Ditmars Steinway,Entire home/apt,92,1,0.11,1,0
13167621,Upper West Side,Private room,65,0,,1,0
13168302,Boerum Hill,Entire home/apt,300,0,,1,36
13168677,Fort Greene,Private room,95,54,1.44,1,0
13169181,Astoria,Private room,95,45,1.19,1,93
13169559,Hell's Kitchen,Entire home/apt,119,136,3.59,1,17
13169806,Chelsea,Entire home/apt,154,23,0.62,1,4
13170049,Inwood,Private room,80,12,0.34,2,49
13170106,East Village,Entire home/apt,250,0,,1,0
13170159,Manhattan Beach,Entire home/apt,99,41,1.1,2,363
13170687,Bayside,Private room,75,0,,1,365
13170825,Bedford-Stuyvesant,Entire home/apt,75,2,0.05,1,0
13170860,Midtown,Entire home/apt,142,0,,12,323
13171614,Gravesend,Entire home/apt,300,0,,1,0
13171703,Murray Hill,Entire home/apt,199,2,0.06,87,364
13171746,Midtown,Private room,99,180,4.86,2,2
13173176,Harlem,Private room,62,1,0.03,26,188
13173263,Chelsea,Private room,350,0,,1,365
13173415,Theater District,Private room,180,15,0.48,1,122
13174320,Upper East Side,Entire home/apt,115,4,0.11,1,0
13174433,West Village,Entire home/apt,150,11,0.3,1,0
13174455,Bedford-Stuyvesant,Private room,65,5,2.24,1,48
13175725,East Flatbush,Entire home/apt,85,117,3.09,1,18
13175743,Washington Heights,Private room,70,37,1.1,1,291
13176134,Upper West Side,Private room,50,8,0.21,2,0
13182093,Bedford-Stuyvesant,Private room,65,5,0.13,1,0
13182297,Bushwick,Entire home/apt,117,0,,1,0
13182531,Washington Heights,Entire home/apt,150,12,0.33,1,6
13183047,Carroll Gardens,Entire home/apt,250,12,0.32,1,0
13183672,East Village,Entire home/apt,140,37,1.01,1,0
13183816,Bushwick,Private room,70,111,3.06,3,364
13183826,Bensonhurst,Private room,80,7,0.23,1,0
13184355,Bushwick,Private room,85,44,1.26,3,365
13184939,East Village,Entire home/apt,99,0,,1,0
13186007,Astoria,Entire home/apt,99,94,2.52,1,1
13186374,Windsor Terrace,Entire home/apt,400,0,,1,0
13186395,Bushwick,Private room,75,117,3.24,3,363
13186447,Washington Heights,Entire home/apt,99,3,0.08,1,0
13186655,Harlem,Entire home/apt,165,2,0.06,1,0
13186721,Murray Hill,Entire home/apt,189,0,,87,365
13186741,Chelsea,Private room,85,22,0.65,1,58
13186804,Murray Hill,Entire home/apt,268,0,,87,365
13187991,West Village,Private room,55,7,0.19,1,0
13188543,Flatbush,Entire home/apt,80,5,0.14,1,68
13188552,Ridgewood,Entire home/apt,95,1,0.03,1,0
13188622,Murray Hill,Entire home/apt,179,0,,87,115
13188839,Murray Hill,Entire home/apt,245,0,,87,365
13189500,West Village,Private room,300,0,,1,0
13190121,Hell's Kitchen,Entire home/apt,369,1,0.03,121,345
13191433,Long Island City,Private room,75,14,0.88,2,16
13192097,Prospect Heights,Entire home/apt,136,169,4.48,1,279
13192217,Bushwick,Private room,101,28,1.15,1,13
13192379,Washington Heights,Private room,40,11,0.29,2,16
13192876,Washington Heights,Private room,65,0,,1,0
13192944,Dyker Heights,Private room,43,30,1.15,1,6
13192965,East Village,Private room,100,11,0.29,4,0
13193534,Inwood,Private room,40,78,2.87,1,260
13199140,Upper East Side,Entire home/apt,165,1,0.03,1,0
13201181,Williamsburg,Entire home/apt,319,49,1.32,1,82
13201687,Hell's Kitchen,Entire home/apt,295,0,,1,0
13202374,Williamsburg,Private room,56,0,,1,0
13202401,Midtown,Entire home/apt,219,0,,87,342
13202799,Ditmars Steinway,Private room,50,9,0.68,1,28
13203601,East Harlem,Entire home/apt,160,57,1.51,1,31
13204229,Financial District,Private room,109,86,2.33,5,161
13205376,Washington Heights,Private room,95,0,,1,90
13205892,Two Bridges,Private room,100,0,,1,0
13206869,Bedford-Stuyvesant,Entire home/apt,200,0,,1,310
13207158,Flatbush,Private room,50,2,0.05,2,27
13207484,Fort Greene,Entire home/apt,150,15,0.42,1,55
13207548,Washington Heights,Private room,50,1,0.03,1,0
13207586,Upper East Side,Entire home/apt,115,8,0.22,1,0
13208233,Astoria,Entire home/apt,69,0,,1,0
13208365,Bushwick,Private room,60,0,,1,0
13208373,Gramercy,Entire home/apt,350,0,,1,0
13208685,Hell's Kitchen,Private room,131,33,0.88,1,180
13208952,Upper East Side,Shared room,99,48,1.53,1,0
13209317,Rosedale,Private room,160,1,0.11,1,365
13209380,Tribeca,Entire home/apt,250,3,0.09,1,0
13209482,East Village,Entire home/apt,250,18,0.47,2,0
13209493,Park Slope,Entire home/apt,150,3,0.08,1,0
13209514,Financial District,Entire home/apt,150,6,0.16,1,0
13209699,Ditmars Steinway,Private room,65,20,2.23,3,20
13210016,Civic Center,Private room,100,0,,1,0
13213869,Washington Heights,Private room,85,10,0.3,1,362
13215481,Williamsburg,Private room,44,11,0.31,2,0
13215733,Kips Bay,Entire home/apt,225,0,,49,364
13215920,Bensonhurst,Private room,79,0,,4,179
13216067,Williamsburg,Entire home/apt,150,120,3.29,1,149
13216246,Greenpoint,Private room,75,55,1.46,1,0
13216357,Harlem,Entire home/apt,105,32,0.91,1,290
13217170,Bedford-Stuyvesant,Private room,50,7,0.21,1,40
13217241,Nolita,Entire home/apt,275,24,0.66,1,82
13217609,Harlem,Private room,149,16,0.59,1,333
13217755,Upper West Side,Private room,90,3,0.08,1,0
13217991,Bedford-Stuyvesant,Private room,56,17,0.45,1,0
13218512,Crown Heights,Entire home/apt,220,1,0.03,2,0
13219269,East Flatbush,Private room,42,6,0.16,1,0
13220375,Nolita,Entire home/apt,129,6,0.28,1,0
13220720,Williamsburg,Private room,50,10,0.28,2,31
13221331,Brooklyn Heights,Entire home/apt,110,3,0.08,1,6
13221528,Theater District,Entire home/apt,160,3,0.09,96,344
13221788,East New York,Private room,35,86,2.29,8,326
13222140,Tompkinsville,Private room,72,25,0.66,2,237
13222669,Long Island City,Entire home/apt,95,46,1.23,1,244
13222964,Harlem,Entire home/apt,100,5,0.13,1,0
13223445,Upper West Side,Private room,115,1,0.03,1,0
13223949,Bedford-Stuyvesant,Entire home/apt,115,1,0.03,1,0
13225764,Harlem,Private room,79,56,1.49,1,74
13225970,Upper West Side,Private room,36,1,0.03,1,0
13230556,Upper East Side,Entire home/apt,138,0,,49,365
13230807,Bay Ridge,Entire home/apt,75,1,0.03,1,191
13231183,Upper East Side,Entire home/apt,138,0,,49,365
13231399,East Harlem,Entire home/apt,175,0,,1,365
13231566,Financial District,Private room,59,24,0.68,2,166
13231678,East Village,Private room,50,0,,1,0
13231961,Prospect-Lefferts Gardens,Entire home/apt,99,15,0.43,1,167
13232690,Bedford-Stuyvesant,Private room,49,77,2.44,3,239
13232917,Crown Heights,Entire home/apt,113,3,0.08,1,0
13232952,Elmhurst,Private room,47,87,2.35,8,156
13233113,Theater District,Private room,104,0,,1,0
13233830,Prospect-Lefferts Gardens,Entire home/apt,650,3,0.08,2,23
13233856,Upper West Side,Private room,110,2,0.06,1,0
13234352,Upper East Side,Entire home/apt,199,57,1.51,1,93
13234446,Greenpoint,Private room,67,0,,1,0
13234457,Bedford-Stuyvesant,Entire home/apt,60,2,0.06,1,221
13235417,SoHo,Entire home/apt,150,0,,1,0
13235840,Upper West Side,Entire home/apt,99,0,,1,0
13235951,East Harlem,Private room,52,33,0.91,2,4
13236148,Bedford-Stuyvesant,Entire home/apt,155,94,2.5,1,218
13236366,Upper West Side,Entire home/apt,171,3,0.08,6,188
13237057,East New York,Private room,39,71,1.9,8,329
13237190,Upper East Side,Shared room,120,12,0.32,1,0
13237828,Bushwick,Entire home/apt,115,54,1.47,1,105
13238211,West Village,Entire home/apt,165,13,0.35,1,0
13238321,Harlem,Private room,69,34,0.91,1,180
13238778,Bushwick,Private room,55,1,0.03,1,0
13239181,Ridgewood,Private room,60,0,,1,0
13239693,Greenpoint,Entire home/apt,133,12,0.33,1,0
13240737,Hell's Kitchen,Private room,79,136,3.65,1,47
13243615,Manhattan Beach,Entire home/apt,79,0,,1,0
13243946,Harlem,Entire home/apt,160,1,0.03,1,0
13244254,Harlem,Entire home/apt,170,34,1,1,198
13245033,Elmhurst,Private room,45,2,0.09,3,0
13245721,West Village,Entire home/apt,249,0,,1,0
13245726,Harlem,Private room,66,4,0.17,1,0
13246042,Bushwick,Private room,52,132,3.59,3,74
13246278,Lower East Side,Entire home/apt,200,6,0.31,1,0
13246804,Midtown,Private room,80,275,7.45,1,45
13246949,Williamsburg,Private room,75,30,2.65,2,2
13248480,Upper East Side,Private room,125,5,0.13,1,0
13248565,Tremont,Entire home/apt,68,0,,1,0
13248583,Harlem,Private room,65,50,1.39,2,15
13248742,Roosevelt Island,Private room,79,2,0.05,2,0
13248968,Bushwick,Entire home/apt,125,42,1.12,1,1
13249407,Crown Heights,Entire home/apt,105,13,0.36,2,0
13249656,Bedford-Stuyvesant,Entire home/apt,140,122,3.26,1,275
13250303,Bedford-Stuyvesant,Private room,70,2,0.05,1,0
13250484,Hell's Kitchen,Entire home/apt,2000,4,0.11,1,362
13251558,Harlem,Private room,100,0,,1,0
13252064,Chelsea,Shared room,75,9,0.26,1,231
13254260,Crown Heights,Private room,36,2,0.09,1,0
13254504,Chelsea,Entire home/apt,240,1,0.03,1,0
13254864,Greenwich Village,Entire home/apt,200,38,1.03,1,205
13256322,Upper East Side,Entire home/apt,250,0,,1,0
13256651,Flatbush,Shared room,46,22,0.58,1,365
13258556,Kips Bay,Entire home/apt,120,22,0.6,1,0
13259442,Upper West Side,Private room,80,149,3.98,1,0
13260699,Upper West Side,Entire home/apt,120,12,0.34,1,261
13261498,South Slope,Entire home/apt,150,6,0.17,1,1
13261616,Upper East Side,Entire home/apt,120,0,,1,0
13261922,Flatiron District,Entire home/apt,200,1,0.03,1,0
13262082,East Village,Private room,100,1,0.03,1,0
13262386,Bedford-Stuyvesant,Private room,73,5,0.14,1,359
13262935,Bedford-Stuyvesant,Private room,60,9,0.24,2,0
13264012,Brooklyn Heights,Entire home/apt,110,3,0.08,1,0
13264690,Harlem,Private room,55,60,1.68,2,246
13265459,Washington Heights,Entire home/apt,110,7,0.19,1,0
13265710,Harlem,Private room,70,4,0.11,1,0
13266202,Williamsburg,Private room,60,2,0.06,1,0
13270298,Prospect Heights,Entire home/apt,270,3,0.11,21,255
13272022,Prospect-Lefferts Gardens,Private room,35,0,,1,0
13272041,Midtown,Private room,100,4,0.11,1,0
13273660,Inwood,Private room,50,0,,1,0
13273903,Financial District,Entire home/apt,150,6,0.17,1,0
